id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
2549_CCE1706_MZmine3_SIRIUS_1_19300	C11H20O5	[M + Na]+	Fatty acids	0.9665486216545105	Fatty Acids and Conjugates	0.8390563130378723	Dicarboxylic acids	0.8638453483581543	Fatty acid esters	0.6736180186271667			Fatty acid esters	0.6736180186271667	Fatty Acyls	0.8280977010726929	Lipids and lipid-like molecules	0.7960745096206665	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
4098_CCE1706_MZmine3_SIRIUS_1_31366	C13H27NO	[M + H]+	Fatty acids	0.8432611227035522	Fatty acyls	0.3636151850223541	Primary amides	0.07829158008098602	Alcohols and polyols	0.8469599485397339			Alcohols and polyols	0.8469599485397339	Organooxygen compounds	0.9999020099639893	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
3422_CCE1706_MZmine3_SIRIUS_1_27179	C13H27NO2	[M + H]+	Fatty acids	0.9557349681854248	Fatty Acids and Conjugates	0.5116899013519287	Primary amides	0.1374061107635498	Amino fatty acids	0.5679109692573547	Amino fatty acids	0.5679109692573547	Fatty acids and conjugates	0.6108003258705139	Fatty Acyls	0.8302925825119019	Lipids and lipid-like molecules	0.8284066319465637	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Straight chain fatty acids; Monoalkylamines; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2348_CCE1706_MZmine3_SIRIUS_1_17320	C11H22O6	[M - H2O + H]+	Fatty acids	0.9564476013183594	Fatty Acids and Conjugates	0.9363444447517395	Hydroxy fatty acids	0.7124167084693909	Medium-chain fatty acids	0.6789796948432922	Medium-chain fatty acids	0.6789796948432922	Fatty acids and conjugates	0.6057059168815613	Fatty Acyls	0.8829815983772278	Lipids and lipid-like molecules	0.8235771656036377	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2550_CCE1706_MZmine3_SIRIUS_1_19309	C17H28N10O6	[M - H2O + H]+	Amino acids and Peptides	0.9519332647323608	Small peptides	0.888413667678833	Tripeptides	0.5824193358421326	Oligopeptides	0.6370385885238647	Peptides	0.7619888782501221	Amino acids, peptides, and analogues	0.9960059523582458	Carboxylic acids and derivatives	0.9997196793556213	Organic acids and derivatives	0.9999250173568726	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Azoles; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Carboximidamides; Imidolactams; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Histidine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
4099_CCE1706_MZmine3_SIRIUS_1_31371	C8H17N2O4P	[M + H]+	Alkaloids	0.2566845715045929	Small peptides	0.4526396691799164	Polyamines	0.12478947639465332	Organic phosphonic acids	0.8414052128791809			Organic phosphonic acids	0.8414052128791809	Organic phosphonic acids and derivatives	0.9765080213546753	Organic acids and derivatives	0.9960861206054688	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Organic phosphonic acids and derivatives; Monoalkylamines; Organic phosphonic acids; Carbonyl compounds; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
3205_CCE1706_MZmine3_SIRIUS_1_25272	C15H18N2O3	[M + H]+	Amino acids and Peptides	0.9881807565689087	Small peptides	0.996196985244751	Aminoacids	0.6443594694137573	Phenylalanine and derivatives	0.640758752822876	Amino acids and derivatives	0.9996434450149536	Amino acids, peptides, and analogues	0.9996427297592163	Carboxylic acids and derivatives	0.999516487121582	Organic acids and derivatives	0.9999433755874634	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrroles; Ketones; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Butyrophenones; Monoalkylamines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Serotonins; Carbonyl compounds; Substituted pyrroles; Benzene and substituted derivatives; N-acyl-alpha amino acids; Alpha amino acids; Benzenoids; Amines; Primary amines; Aryl ketones; Aralkylamines; Organic oxides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; 3-alkylindoles; Phenylketones; Alkyl-phenylketones; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2974_CCE1706_MZmine3_SIRIUS_1_23288	C16H24O5	[M - H4O2 + H]+	Polyketides	0.5912787914276123	Linear polyketides	0.21624261140823364	2-pyrone derivatives	0.07505467534065247	Fatty alcohols	0.5262640714645386			Fatty alcohols	0.5262640714645386	Fatty Acyls	0.43503978848457336	Lipids and lipid-like molecules	0.49211615324020386	Organic compounds; Lactones; Alcohols and polyols; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Fatty alcohols; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
2759_CCE1706_MZmine3_SIRIUS_1_21353	C24H46N2O	[M + H]+	Fatty acids	0.851316511631012	Fatty amides	0.6809750199317932	N-acyl amines	0.5563247203826904	N-acyl amines	0.5255687236785889	N-acyl amines	0.5255687236785889	Fatty amides	0.5956485867500305	Fatty Acyls	0.7518954873085022	Lipids and lipid-like molecules	0.8493385910987854	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; N-acyl amines; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2350_CCE1706_MZmine3_SIRIUS_1_17324	C22H40N2O	[M + H]+	Alkaloids	0.9598483443260193	Lysine alkaloids	0.993023157119751	Quinolizidine alkaloids	0.8421036005020142	Piperidines	0.9346462488174438					Piperidines	0.9346462488174438	Organoheterocyclic compounds	0.9892019033432007	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Piperidines; Organonitrogen compounds; Organooxygen compounds; Secondary alcohols; Trialkylamines; Amines; Tertiary amines; Alkanolamines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
3876_CCE1706_MZmine3_SIRIUS_1_30364	C15H22O3	[M - H2O + H]+	Terpenoids	0.932704508304596	Sesquiterpenoids	0.6631138920783997	Prenyl quinone meroterpenoids	0.2952265739440918	Phenols	0.6766690015792847					Phenols	0.6766690015792847	Benzenoids	0.8083888292312622	Organic compounds; Alcohols and polyols; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
3206_CCE1706_MZmine3_SIRIUS_1_25274	C18H27NO3	[M + K]+	Alkaloids	0.7070125937461853	Pseudoalkaloids	0.38473305106163025	Piperidine alkaloids	0.17922116816043854	Piperidines	0.6844918131828308					Piperidines	0.6844918131828308	Organoheterocyclic compounds	0.8365397453308105	Organic compounds; Organoheterocyclic compounds; Lactams; Piperidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Tertiary carboxylic acid amides; Carbonyl compounds; Methyl esters; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
4101_CCE1706_MZmine3_SIRIUS_1_31374	C12H22O4	[M - H2O + H]+	Polyketides	0.5743346810340881	Linear polyketides	0.5368077754974365	Open-chain polyketides	0.3575979769229889	Fatty Acyls	0.7475650310516357					Fatty Acyls	0.7475650310516357	Lipids and lipid-like molecules	0.8569723963737488	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2762_CCE1706_MZmine3_SIRIUS_1_21373	C15H30O7S	[M + Na]+	Fatty acids	0.9164122939109802	Glycerolipids	0.17481639981269836	Monoalkylresorcinols	0.1419244110584259	Hexoses	0.7127984166145325	Monosaccharides	0.7535744905471802	Carbohydrates and carbohydrate conjugates	0.7879922986030579	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Organic sulfuric acids and derivatives; Sulfuric acid monoesters; Hexoses; Monosaccharides; Oxanes; Sulfuric acid esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
3427_CCE1706_MZmine3_SIRIUS_1_27231	C10H10O2	[M + H]+	Shikimates and Phenylpropanoids	0.804747998714447	Phenolic acids (C6-C1)	0.3836110830307007	Simple phenolic acids	0.42821142077445984	Benzoic acid esters	0.8699092268943787	Benzoic acid esters	0.8699092268943787	Benzoic acids and derivatives	0.9176481366157532	Benzene and substituted derivatives	0.9953418970108032	Benzenoids	0.9982415437698364	Organic compounds; Organoheterocyclic compounds; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzoic acid esters; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
4324_CCE1706_MZmine3_SIRIUS_1_32247	C12H20O	[M + H3N + H]+	Fatty acids	0.662485659122467	Fatty acyls	0.45684289932250977	Fatty aldehydes	0.30007657408714294	Aldehydes	0.7066437005996704	Aldehydes	0.7066437005996704	Carbonyl compounds	0.9674665927886963	Organooxygen compounds	0.9999995231628418	Organic oxygen compounds	1.0	Organic compounds; Aldehydes; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
4325_CCE1706_MZmine3_SIRIUS_1_32248	C13H23NO2	[M + H]+	Fatty acids	0.6659835577011108	Fatty amides	0.45234784483909607	Primary amides	0.16410447657108307	Fatty Acyls	0.6390107870101929					Fatty Acyls	0.6390107870101929	Lipids and lipid-like molecules	0.7348629832267761	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
3428_CCE1706_MZmine3_SIRIUS_1_27243	C16H22O3	[M + H]+	Terpenoids	0.67668217420578	Sesquiterpenoids	0.714297354221344	Bisabolane sesquiterpenoids	0.764174222946167	Alkyl aryl ethers	0.5772612690925598	Alkyl aryl ethers	0.5772612690925598	Ethers	0.6244771480560303	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
4326_CCE1706_MZmine3_SIRIUS_1_32249	C14H26O4	[M + H]+	Fatty acids	0.9859941005706787	Fatty Acids and Conjugates	0.9427528977394104	Dicarboxylic acids	0.9759825468063354	Long-chain fatty acids	0.557052493095398	Long-chain fatty acids	0.557052493095398	Fatty acids and conjugates	0.839231014251709	Fatty Acyls	0.9588744640350342	Lipids and lipid-like molecules	0.9391868114471436	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty acid methyl esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2556_CCE1706_MZmine3_SIRIUS_1_19365	C13H18O4	[M - H2O + H]+	Polyketides	0.40320244431495667	Phenolic acids (C6-C1)	0.08981356769800186	Menthane monoterpenoids	0.14511293172836304	Phenylpropanoic acids	0.5059369206428528					Phenylpropanoic acids	0.5059369206428528	Phenylpropanoids and polyketides	0.5383161902427673	Organic compounds; Alkyl aryl ethers; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Phenylpropanoic acids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities
3657_CCE1706_MZmine3_SIRIUS_1_29063	C24H33NO8	[M - H2O + H]+	Alkaloids	0.4016943871974945	Linear polyketides	0.1066976860165596	Open-chain polyketides	0.0799354836344719	Long-chain fatty acids	0.5159714818000793	Long-chain fatty acids	0.5159714818000793	Fatty acids and conjugates	0.8164040446281433	Fatty Acyls	0.8751750588417053	Lipids and lipid-like molecules	0.7232831120491028	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; 1,3-dicarbonyl compounds; Lactams; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Acryloyl compounds; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Unsaturated fatty acids; Hydroxy fatty acids; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acids; Carboxylic acid esters; Enones; N-unsubstituted carboxylic acid imides; Secondary alcohols; Carbonyl compounds; Beta-hydroxy ketones; Long-chain fatty acids; Alpha,beta-unsaturated carbonyl compounds; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Alpha,beta-unsaturated ketones; Alpha-branched alpha,beta-unsaturated ketones; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
